Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn);Høyeste middelvind (døgn);Snødybde
Oslo - Blindern;SN18700;30.11.2016;3,8;-3,8;0;4,9;0
Oslo - Blindern;SN18700;01.12.2016;5,4;-3,2;0,2;7,4;0
Oslo - Blindern;SN18700;02.12.2016;5,3;-1,6;0;7,5;0
Oslo - Blindern;SN18700;03.12.2016;0,3;-3,9;0;2,6;0
Oslo - Blindern;SN18700;04.12.2016;-0,2;-4,7;0;2,4;0
Oslo - Blindern;SN18700;05.12.2016;9;-1;0;7,3;0
Oslo - Blindern;SN18700;06.12.2016;3,9;-3,3;0;4,2;0
Oslo - Blindern;SN18700;07.12.2016;4;-3,4;0;3,7;0
Oslo - Blindern;SN18700;08.12.2016;11,5;3,8;10,3;4,7;0
Oslo - Blindern;SN18700;09.12.2016;6,2;1,2;0;3,5;0
Oslo - Blindern;SN18700;10.12.2016;4,4;0,2;0,3;2,8;0
Oslo - Blindern;SN18700;11.12.2016;1,8;-0,5;4,1;6,9;0
Oslo - Blindern;SN18700;12.12.2016;0,3;-1,7;0,1;4,8;0
Oslo - Blindern;SN18700;13.12.2016;0,2;-3;0,1;3,3;0
Oslo - Blindern;SN18700;14.12.2016;0,2;-4,7;0;3;0
Oslo - Blindern;SN18700;15.12.2016;-3,1;-8,3;0,1;2,8;0
Oslo - Blindern;SN18700;16.12.2016;0,2;-3,1;0;2,3;0
Oslo - Blindern;SN18700;17.12.2016;0,3;-1,5;0,3;2,9;0
Oslo - Blindern;SN18700;18.12.2016;-1,4;-5,1;0,1;3,1;0
Oslo - Blindern;SN18700;19.12.2016;2,6;-1,7;0;2,6;0
Oslo - Blindern;SN18700;20.12.2016;4,5;0,8;0,8;4,8;0
Oslo - Blindern;SN18700;21.12.2016;5,5;1,7;0,2;7,6;0
Oslo - Blindern;SN18700;22.12.2016;5,7;1,2;0,3;6;0
Oslo - Blindern;SN18700;23.12.2016;4,2;-1,1;0;5,5;0
Oslo - Blindern;SN18700;24.12.2016;6,5;1,5;2,6;8;0
Oslo - Blindern;SN18700;25.12.2016;5,1;-0,9;0;6;0
Oslo - Blindern;SN18700;26.12.2016;5,8;0,7;0;8,6;0
Oslo - Blindern;SN18700;27.12.2016;8,1;-2,2;0;9,6;0
Oslo - Blindern;SN18700;28.12.2016;0,2;-2,7;0;3;0
Oslo - Blindern;SN18700;29.12.2016;0,5;-2,8;0;2,3;0
Oslo - Blindern;SN18700;30.12.2016;6,1;-2;0;4,3;0
Oslo - Blindern;SN18700;31.12.2016;8,3;3,4;0;6,2;0
Oslo - Blindern;SN18700;01.01.2017;5,1;-2,1;0,1;5,7;0
Oslo - Blindern;SN18700;02.01.2017;2,9;-4,4;0;5,8;0
Oslo - Blindern;SN18700;03.01.2017;2,3;-5,6;0;5,6;0
Oslo - Blindern;SN18700;04.01.2017;1,9;-5,2;0;10,7;0
Oslo - Blindern;SN18700;05.01.2017;-5,2;-12,1;0,2;6,3;0
Oslo - Blindern;SN18700;06.01.2017;-0,4;-12,6;0;5,8;0
Oslo - Blindern;SN18700;07.01.2017;3;-3,2;2,9;5,8;1
Oslo - Blindern;SN18700;08.01.2017;-1,6;-6,8;0;2,8;1
Oslo - Blindern;SN18700;09.01.2017;2,7;-3;0;3;1
Oslo - Blindern;SN18700;10.01.2017;4,6;1,3;2,7;5,5;0
Oslo - Blindern;SN18700;11.01.2017;5,5;1,3;6,4;9,1;0
Oslo - Blindern;SN18700;12.01.2017;2,8;-0,4;8,6;4,8;0
Oslo - Blindern;SN18700;13.01.2017;1,8;-4,7;0,1;4;0
Oslo - Blindern;SN18700;14.01.2017;0,4;-6,7;0;6,6;0
Oslo - Blindern;SN18700;15.01.2017;-0,6;-6,6;0;4,5;0
Oslo - Blindern;SN18700;16.01.2017;-0,2;-8,8;0;2,3;0
Oslo - Blindern;SN18700;17.01.2017;-1,8;-6,7;0,4;2,1;0
Oslo - Blindern;SN18700;18.01.2017;-1,8;-4,7;0,7;3;0
Oslo - Blindern;SN18700;19.01.2017;2,6;-3,4;0,1;4;0
Oslo - Blindern;SN18700;20.01.2017;5,4;0,5;0;3,1;0
Oslo - Blindern;SN18700;21.01.2017;5,3;-0,7;0;3,5;0
Oslo - Blindern;SN18700;22.01.2017;1,1;-2,4;0,1;3,1;0
Oslo - Blindern;SN18700;23.01.2017;0,2;-3,6;0,5;2,7;0
Oslo - Blindern;SN18700;24.01.2017;-1,5;-6;0,2;2,3;0
Oslo - Blindern;SN18700;25.01.2017;0,7;-2,1;0;2,2;0
Oslo - Blindern;SN18700;26.01.2017;2,5;-0,8;0;2,7;0
Oslo - Blindern;SN18700;27.01.2017;1,1;-0,6;0,2;3,3;0
Oslo - Blindern;SN18700;28.01.2017;0,4;-0,6;0,3;2,9;0
Oslo - Blindern;SN18700;29.01.2017;0,5;-1,6;0,1;3,8;0
Oslo - Blindern;SN18700;30.01.2017;3,2;0,1;2;5;0
Oslo - Blindern;SN18700;31.01.2017;0,8;-1,5;0,1;3,5;0
Oslo - Blindern;SN18700;01.02.2017;0;-0,8;0,1;4,4;0
Oslo - Blindern;SN18700;02.02.2017;0,3;-0,7;1,6;4,6;0
Oslo - Blindern;SN18700;03.02.2017;0,7;-0,8;2,7;1,9;3
Oslo - Blindern;SN18700;04.02.2017;0,5;-0,9;0,3;5,4;1
Oslo - Blindern;SN18700;05.02.2017;0,6;-0,9;1,1;6,1;3
Oslo - Blindern;SN18700;06.02.2017;1;-2;1,1;5,2;5
Oslo - Blindern;SN18700;07.02.2017;-2;-6,4;0,2;6,1;5
Oslo - Blindern;SN18700;08.02.2017;-6;-7,9;0,1;7,3;5
Oslo - Blindern;SN18700;09.02.2017;-4,4;-7;0,1;7,5;5
Oslo - Blindern;SN18700;10.02.2017;-3,7;-5,2;1,6;8,1;9
Oslo - Blindern;SN18700;11.02.2017;-1,3;-4,5;1,5;7,3;7
Oslo - Blindern;SN18700;12.02.2017;-1,9;-7,7;0;3,4;8
Oslo - Blindern;SN18700;13.02.2017;-0,3;-6,8;0;2,4;6
Oslo - Blindern;SN18700;14.02.2017;1,8;-7,3;0;2,1;6
Oslo - Blindern;SN18700;15.02.2017;-2,7;-5,9;0;2,2;6
Oslo - Blindern;SN18700;16.02.2017;0;-4,9;0;2;7
Oslo - Blindern;SN18700;17.02.2017;4,5;-4,3;0,1;2,3;6
Oslo - Blindern;SN18700;18.02.2017;-0,7;-4,7;0,1;2,3;7
Oslo - Blindern;SN18700;19.02.2017;4,9;-0,7;0,8;2,7;6
Oslo - Blindern;SN18700;20.02.2017;5,4;0,8;0;3,5;4
Oslo - Blindern;SN18700;21.02.2017;5,2;1,7;0;6,9;4
Oslo - Blindern;SN18700;22.02.2017;5,1;-0,3;11,2;3,5;18
Oslo - Blindern;SN18700;23.02.2017;3,9;-3,1;3,8;6,9;15
Oslo - Blindern;SN18700;24.02.2017;3,6;-8,5;0,1;5,9;15
Oslo - Blindern;SN18700;25.02.2017;0,5;-9,5;0;6,4;15
Oslo - Blindern;SN18700;26.02.2017;4,5;-2,8;10,8;3,8;23
Oslo - Blindern;SN18700;27.02.2017;4,4;-1,1;4,1;2,9;21
Oslo - Blindern;SN18700;28.02.2017;4,9;2,1;14,4;6,4;12
Oslo - Blindern;SN18700;01.03.2017;4,9;0,6;9,9;4,9;10
Oslo - Blindern;SN18700;02.03.2017;2,3;-2,1;0;2,3;10
Oslo - Blindern;SN18700;03.03.2017;0,8;-1,3;0,5;2,8;10
Oslo - Blindern;SN18700;04.03.2017;1,3;-1,3;0,7;5,9;10
Oslo - Blindern;SN18700;05.03.2017;0,9;-2,7;0,4;8;10
Oslo - Blindern;SN18700;06.03.2017;0,3;-3,7;0;8,4;11
Oslo - Blindern;SN18700;07.03.2017;0,2;-5,7;0,1;7,4;11
Oslo - Blindern;SN18700;08.03.2017;0,7;-5;0;5,3;11
Oslo - Blindern;SN18700;09.03.2017;2,4;-2,9;5;3,9;16
Oslo - Blindern;SN18700;10.03.2017;7,8;-1,1;0,2;5,9;11
Oslo - Blindern;SN18700;11.03.2017;6,9;-2,6;0;4,7;10
Oslo - Blindern;SN18700;12.03.2017;4,2;0,9;1,7;5;10
Oslo - Blindern;SN18700;13.03.2017;3;1,1;0,1;5,3;9
Oslo - Blindern;SN18700;14.03.2017;9,6;1,4;1,8;8,8;8
Oslo - Blindern;SN18700;15.03.2017;10,9;3,3;1,1;8,7;4
Oslo - Blindern;SN18700;16.03.2017;7,4;-0,9;0;6,6;0
Oslo - Blindern;SN18700;17.03.2017;9,5;1,9;0;9,6;0
Oslo - Blindern;SN18700;18.03.2017;6,8;-3;0;7,9;0
Oslo - Blindern;SN18700;19.03.2017;4,5;-3,3;0;6;0
Oslo - Blindern;SN18700;20.03.2017;3,7;-0,1;3,4;5;7
Oslo - Blindern;SN18700;21.03.2017;7,1;1,4;6,4;5,3;0
Oslo - Blindern;SN18700;22.03.2017;8,4;-1,6;0,1;7,4;0
Oslo - Blindern;SN18700;23.03.2017;9,2;-3,7;0;5,8;0
Oslo - Blindern;SN18700;24.03.2017;8,6;-1,4;0;7,7;0
Oslo - Blindern;SN18700;25.03.2017;13,1;-0,9;0;4,2;0
Oslo - Blindern;SN18700;26.03.2017;20;1,6;0;7,1;0
Oslo - Blindern;SN18700;27.03.2017;19,3;1,8;0;5,6;0
Oslo - Blindern;SN18700;28.03.2017;14,3;4,1;0;5;0
Oslo - Blindern;SN18700;29.03.2017;8,5;3;0;6;0
Oslo - Blindern;SN18700;30.03.2017;4,2;-0,8;0;4,5;0
Oslo - Blindern;SN18700;31.03.2017;3,8;2,1;9,1;4,3;0
Oslo - Blindern;SN18700;01.04.2017;11,6;3,5;10,9;5,3;0
Oslo - Blindern;SN18700;02.04.2017;15,2;2,4;0,1;3,3;0
Oslo - Blindern;SN18700;03.04.2017;11,7;1,9;0;5,1;0
Oslo - Blindern;SN18700;04.04.2017;8,7;3,5;0,1;8,5;0
Oslo - Blindern;SN18700;05.04.2017;11,2;3,5;0;11,3;0
Oslo - Blindern;SN18700;06.04.2017;11,5;0,7;0,1;6,2;0
Oslo - Blindern;SN18700;07.04.2017;17,6;1,6;0;5,5;0
Oslo - Blindern;SN18700;08.04.2017;15,9;3,4;0;6,8;0
Oslo - Blindern;SN18700;09.04.2017;15;2,7;0;6,7;0
Oslo - Blindern;SN18700;10.04.2017;14,1;5,9;0,3;9,5;0
Oslo - Blindern;SN18700;11.04.2017;11,7;2,9;0;7,9;0
Oslo - Blindern;SN18700;12.04.2017;9,7;1,4;3,1;5;0
Oslo - Blindern;SN18700;13.04.2017;5,9;1,7;5,4;5,7;0
Oslo - Blindern;SN18700;14.04.2017;2,9;-0,5;9,9;6,7;0
Oslo - Blindern;SN18700;15.04.2017;2;-4,4;0;3,5;0
Oslo - Blindern;SN18700;16.04.2017;5,1;-2,7;0;3,2;0
Oslo - Blindern;SN18700;17.04.2017;5;-0,3;0,4;4,5;0
Oslo - Blindern;SN18700;18.04.2017;8,3;-1,7;0;4,3;0
Oslo - Blindern;SN18700;19.04.2017;10,5;-3;0;6;0
Oslo - Blindern;SN18700;20.04.2017;12,1;1,6;0;6,3;0
Oslo - Blindern;SN18700;21.04.2017;12;2;0;10,5;0
Oslo - Blindern;SN18700;22.04.2017;11;3;0,1;10,6;0
Oslo - Blindern;SN18700;23.04.2017;9,3;-1,1;0;6,2;0
Oslo - Blindern;SN18700;24.04.2017;7,3;0,4;4,9;7,5;2
Oslo - Blindern;SN18700;25.04.2017;6,7;0,7;17,9;9,1;3
Oslo - Blindern;SN18700;26.04.2017;10,1;1,4;0;7,5;0
Oslo - Blindern;SN18700;27.04.2017;8,4;-1,3;0;5,2;0
Oslo - Blindern;SN18700;28.04.2017;7,4;0,7;0,4;7,9;0
Oslo - Blindern;SN18700;29.04.2017;10,7;1,1;3,4;7,8;0
Oslo - Blindern;SN18700;30.04.2017;13,1;-0,9;0;6,4;0
Oslo - Blindern;SN18700;01.05.2017;14,4;1,8;0;5,1;0
